SampleNumber,Site,CollectDate,Test,Param,NumericResult,Results_Units,OrderDetails_User1,OrderDetails_User2,OrderDetails_User3,OrderDetails_User4,Instrument,RepLimit,Results_Method,AnalysisEmployee,AnalysisDate
2020010602-07,239 LA CB 30m,1/6/2020,NO3,NO3-N,101.1,µg/L,,,,,AutoAnalyzer 3,4.09,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010602-07,239 LA CB 30m,1/6/2020,Part C/N,Part C,536,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020010602-07,239 LA CB 30m,1/6/2020,Part C/N,Part N,50,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020010602-07,239 LA CB 30m,1/6/2020,Part P,Part P,7,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.2,ELA-PartP,jthoroski,8/24/2022 12:00:00 AM
2020010602-07,239 LA CB 30m,1/6/2020,pH,pH,5.852,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,esmith,1/6/2020 12:00:00 AM
2020010602-07,239 LA CB 30m,1/6/2020,SRSi,SRSi,3.563,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,bcooney,5/22/2020 12:00:00 AM
2020010602-07,239 LA CB 30m,1/6/2020,TDN,TDN,331,µg/L,,,,,AutoAnalyzer 3,10.9,ELA-TDN,shavens,1/13/2020 12:00:00 AM
2020010602-07,239 LA CB 30m,1/6/2020,TDP,TDP,6.2,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,1.85,ELA-TDP,esmith,1/9/2020 12:00:00 AM
2020010602-08,239 LA CB 5m,1/6/2020,Alk,Alk,151,µEq/L,,,Field duplicate,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020010602-08,239 LA CB 5m,1/6/2020,Anions,Cl,0.25,mg/L,,,Field duplicate,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020010602-08,239 LA CB 5m,1/6/2020,Anions,SO4,1.79,mg/L,,,Field duplicate,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2020010602-08,239 LA CB 5m,1/6/2020,Archive,Archive,,,,,Field duplicate,,,,ELA-Archive,,
2020010602-08,239 LA CB 5m,1/6/2020,Cations,Ca,2.62,mg/L,,,Field duplicate,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010602-08,239 LA CB 5m,1/6/2020,Cations,Fe,0.02,mg/L,,,Field duplicate,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020010602-08,239 LA CB 5m,1/6/2020,Cations,K,0.49,mg/L,,,Field duplicate,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010602-08,239 LA CB 5m,1/6/2020,Cations,Mg,0.69,mg/L,,,Field duplicate,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010602-08,239 LA CB 5m,1/6/2020,Cations,Mn,0,mg/L,,,Field duplicate,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020010602-08,239 LA CB 5m,1/6/2020,Cations,Na,1.09,mg/L,,,Field duplicate,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020010602-08,239 LA CB 5m,1/6/2020,Chla,Chla,0.38,µg/L,,,Field duplicate,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,10/28/2020 12:00:00 AM
2020010602-08,239 LA CB 5m,1/6/2020,DIC,DIC,217,µmol/L,,,Field duplicate,,LI-850 LI-COR CO2/H20 Gas Analyzer,4.4,ELA-DIC,esmith,1/9/2020 12:00:00 AM
2020010602-08,239 LA CB 5m,1/6/2020,DOC,DOC,646,µmol/L,,,Field duplicate,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,bcooney,3/31/2022 12:00:00 AM
2020010602-08,239 LA CB 5m,1/6/2020,NH3,NH3-N,7,µg/L,,,Field duplicate,,AutoAnalyzer 3,6.7,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010602-08,239 LA CB 5m,1/6/2020,NO2,NO2-N,0.9,µg/L,,,Field duplicate,,AutoAnalyzer 3,0.48,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010602-08,239 LA CB 5m,1/6/2020,NO3,NO3-N,64.3,µg/L,,,Field duplicate,,AutoAnalyzer 3,4.09,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010602-08,239 LA CB 5m,1/6/2020,Part C/N,Part C,266,µg/L,,,Field duplicate,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020010602-08,239 LA CB 5m,1/6/2020,Part C/N,Part N,24,µg/L,,,Field duplicate,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020010602-08,239 LA CB 5m,1/6/2020,Part P,Part P,2,µg/L,,,Field duplicate,,Shimadzu UV1800 Scanning Spectrophotometer,0.2,ELA-PartP,jthoroski,8/24/2022 12:00:00 AM
2020010602-08,239 LA CB 5m,1/6/2020,pH,pH,6.271,SU,,,Field duplicate,,Fisher Scientific Accumet pH meter,,ELA-pH,esmith,1/6/2020 12:00:00 AM
2020010602-08,239 LA CB 5m,1/6/2020,SRSi,SRSi,2.79,mg/L,,,Field duplicate,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,bcooney,5/22/2020 12:00:00 AM
2020010602-08,239 LA CB 5m,1/6/2020,TDN,TDN,294,µg/L,,,Field duplicate,,AutoAnalyzer 3,10.9,ELA-TDN,shavens,1/13/2020 12:00:00 AM
2020010602-08,239 LA CB 5m,1/6/2020,TDP,TDP,2.5,µg/L,,,Field duplicate,,Shimadzu UV1800 Scanning Spectrophotometer,1.85,ELA-TDP,esmith,1/9/2020 12:00:00 AM
2020010702-01,227 LA CB 1m,1/7/2020,Alk,Alk,53,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020010702-01,227 LA CB 1m,1/7/2020,Anions,Cl,0.2,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020010702-01,227 LA CB 1m,1/7/2020,Anions,SO4,0.2,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2020010702-01,227 LA CB 1m,1/7/2020,Archive,Archive,,,,,,,,,ELA-Archive,,
2020010702-01,227 LA CB 1m,1/7/2020,Cations,Ca,1.96,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-01,227 LA CB 1m,1/7/2020,Cations,Fe,0.26,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020010702-01,227 LA CB 1m,1/7/2020,Cations,K,0.32,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-01,227 LA CB 1m,1/7/2020,Cations,Mg,0.52,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-01,227 LA CB 1m,1/7/2020,Cations,Mn,0.1,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020010702-01,227 LA CB 1m,1/7/2020,Cations,Na,0.79,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020010702-01,227 LA CB 1m,1/7/2020,Chla,Chla,2.13,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,10/28/2020 12:00:00 AM
2020010702-01,227 LA CB 1m,1/7/2020,DOC,DOC,953,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,bcooney,3/31/2022 12:00:00 AM
2020010702-01,227 LA CB 1m,1/7/2020,NH3,NH3-N,591,µg/L,,,,,AutoAnalyzer 3,6.7,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-01,227 LA CB 1m,1/7/2020,NO2,NO2-N,3.8,µg/L,,,,,AutoAnalyzer 3,0.48,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-01,227 LA CB 1m,1/7/2020,NO3,NO3-N,63.3,µg/L,,,,,AutoAnalyzer 3,4.09,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-01,227 LA CB 1m,1/7/2020,Part C/N,Part C,1048,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020010702-01,227 LA CB 1m,1/7/2020,Part C/N,Part N,122,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020010702-01,227 LA CB 1m,1/7/2020,Part Fe,Part Fe,,µg/L,,,,,PerkinElmer AAnalyst 400 AAS,19.4,ELA-PartFe,,
2020010702-01,227 LA CB 1m,1/7/2020,Part P,Part P,18,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,1,ELA-PartP,jthoroski,8/24/2022 12:00:00 AM
2020010702-01,227 LA CB 1m,1/7/2020,pH,pH,5.69,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,esmith,1/7/2020 12:00:00 AM
2020010702-01,227 LA CB 1m,1/7/2020,Phytoplankton taxonomy,Total Biomass,,mg/m^3,,,,,Zeiss invertoscope inverted microscope,,ELA-Phytoplankton taxonomy,,
2020010702-01,227 LA CB 1m,1/7/2020,SRSi,SRSi,1.904,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,bcooney,5/22/2020 12:00:00 AM
2020010702-01,227 LA CB 1m,1/7/2020,TDN,TDN,1019,µg/L,,,,,AutoAnalyzer 3,10.9,ELA-TDN,shavens,1/13/2020 12:00:00 AM
2020010702-01,227 LA CB 1m,1/7/2020,TDP,TDP,7.4,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,1.85,ELA-TDP,esmith,1/9/2020 12:00:00 AM
2020010702-02,227 LA CB 4m,1/7/2020,Alk,Alk,56,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020010702-02,227 LA CB 4m,1/7/2020,Anions,Cl,0.21,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020010702-02,227 LA CB 4m,1/7/2020,Anions,SO4,0.21,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2020010702-02,227 LA CB 4m,1/7/2020,Archive,Archive,,,,,,,,,ELA-Archive,,
2020010702-02,227 LA CB 4m,1/7/2020,Cations,Ca,1.88,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-02,227 LA CB 4m,1/7/2020,Cations,Fe,0.24,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020010702-02,227 LA CB 4m,1/7/2020,Cations,K,0.32,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-02,227 LA CB 4m,1/7/2020,Cations,Mg,0.51,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-02,227 LA CB 4m,1/7/2020,Cations,Mn,0.1,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020010702-02,227 LA CB 4m,1/7/2020,Cations,Na,0.8,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020010702-02,227 LA CB 4m,1/7/2020,Chla,Chla,2.26,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,10/28/2020 12:00:00 AM
2020010702-02,227 LA CB 4m,1/7/2020,DIC,DIC,453,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,10.2,ELA-DIC,esmith,1/9/2020 12:00:00 AM
2020010702-02,227 LA CB 4m,1/7/2020,DOC,DOC,893,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,bcooney,3/31/2022 12:00:00 AM
2020010702-02,227 LA CB 4m,1/7/2020,NH3,NH3-N,605,µg/L,,,,,AutoAnalyzer 3,6.7,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-02,227 LA CB 4m,1/7/2020,NO2,NO2-N,4,µg/L,,,,,AutoAnalyzer 3,0.48,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-02,227 LA CB 4m,1/7/2020,NO3,NO3-N,53.6,µg/L,,,,,AutoAnalyzer 3,4.09,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-02,227 LA CB 4m,1/7/2020,Part C/N,Part C,1340,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020010702-02,227 LA CB 4m,1/7/2020,Part C/N,Part N,158,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020010702-02,227 LA CB 4m,1/7/2020,Part Fe,Part Fe,,µg/L,,,,,PerkinElmer AAnalyst 400 AAS,19.4,ELA-PartFe,,
2020010702-02,227 LA CB 4m,1/7/2020,Part P,Part P,20,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.2,ELA-PartP,jthoroski,8/24/2022 12:00:00 AM
2020010702-02,227 LA CB 4m,1/7/2020,pH,pH,5.637,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,esmith,1/7/2020 12:00:00 AM
2020010702-02,227 LA CB 4m,1/7/2020,SRSi,SRSi,1.492,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,bcooney,5/22/2020 12:00:00 AM
2020010702-02,227 LA CB 4m,1/7/2020,TDN,TDN,1110,µg/L,,,,,AutoAnalyzer 3,10.9,ELA-TDN,shavens,1/13/2020 12:00:00 AM
2020010702-02,227 LA CB 4m,1/7/2020,TDP,TDP,6.3,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,1.85,ELA-TDP,esmith,1/9/2020 12:00:00 AM
2020010702-03,227 LA CB 6m,1/7/2020,Alk,Alk,87,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020010702-03,227 LA CB 6m,1/7/2020,Anions,Cl,0.24,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020010702-03,227 LA CB 6m,1/7/2020,Anions,SO4,0.24,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2020010702-03,227 LA CB 6m,1/7/2020,Archive,Archive,,,,,,,,,ELA-Archive,,
2020010702-03,227 LA CB 6m,1/7/2020,Cations,Ca,2.14,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-03,227 LA CB 6m,1/7/2020,Cations,Fe,1.4,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020010702-03,227 LA CB 6m,1/7/2020,Cations,K,0.38,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-03,227 LA CB 6m,1/7/2020,Cations,Mg,0.55,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-03,227 LA CB 6m,1/7/2020,Cations,Mn,0.1,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020010702-03,227 LA CB 6m,1/7/2020,Cations,Na,0.83,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020010702-03,227 LA CB 6m,1/7/2020,Chla,Chla,3.93,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,10/28/2020 12:00:00 AM
2020010702-03,227 LA CB 6m,1/7/2020,DIC,DIC,620,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,10.2,ELA-DIC,esmith,1/9/2020 12:00:00 AM
2020010702-03,227 LA CB 6m,1/7/2020,DOC,DOC,879,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,bcooney,3/31/2022 12:00:00 AM
2020010702-03,227 LA CB 6m,1/7/2020,NH3,NH3-N,850,µg/L,,,,,AutoAnalyzer 3,6.7,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-03,227 LA CB 6m,1/7/2020,NO2,NO2-N,2.5,µg/L,,,,,AutoAnalyzer 3,0.48,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-03,227 LA CB 6m,1/7/2020,NO3,NO3-N,2.1,µg/L,,,,,AutoAnalyzer 3,4.09,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-03,227 LA CB 6m,1/7/2020,Part C/N,Part C,1520,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020010702-03,227 LA CB 6m,1/7/2020,Part C/N,Part N,258,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020010702-03,227 LA CB 6m,1/7/2020,Part Fe,Part Fe,,µg/L,,,,,PerkinElmer AAnalyst 400 AAS,19.4,ELA-PartFe,,
2020010702-03,227 LA CB 6m,1/7/2020,Part P,Part P,46,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.2,ELA-PartP,jthoroski,8/24/2022 12:00:00 AM
2020010702-03,227 LA CB 6m,1/7/2020,pH,pH,5.841,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,esmith,1/7/2020 12:00:00 AM
2020010702-03,227 LA CB 6m,1/7/2020,SRSi,SRSi,2.383,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,bcooney,5/22/2020 12:00:00 AM
2020010702-03,227 LA CB 6m,1/7/2020,TDN,TDN,1310,µg/L,,,,,AutoAnalyzer 3,10.9,ELA-TDN,shavens,1/13/2020 12:00:00 AM
2020010702-03,227 LA CB 6m,1/7/2020,TDP,TDP,13.9,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,1.85,ELA-TDP,esmith,1/9/2020 12:00:00 AM
2020010702-04,227 LA CB 8m,1/7/2020,Alk,Alk,79,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020010702-04,227 LA CB 8m,1/7/2020,Anions,Cl,0.23,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020010702-04,227 LA CB 8m,1/7/2020,Anions,SO4,0.23,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2020010702-04,227 LA CB 8m,1/7/2020,Archive,Archive,,,,,,,,,ELA-Archive,,
2020010702-04,227 LA CB 8m,1/7/2020,Cations,Ca,2.33,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-04,227 LA CB 8m,1/7/2020,Cations,Fe,3.17,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020010702-04,227 LA CB 8m,1/7/2020,Cations,K,0.41,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-04,227 LA CB 8m,1/7/2020,Cations,Mg,0.59,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-04,227 LA CB 8m,1/7/2020,Cations,Mn,0.3,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020010702-04,227 LA CB 8m,1/7/2020,Cations,Na,0.84,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020010702-04,227 LA CB 8m,1/7/2020,Chla,Chla,4.62,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,10/28/2020 12:00:00 AM
2020010702-04,227 LA CB 8m,1/7/2020,DIC,DIC,774,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,10.2,ELA-DIC,esmith,1/9/2020 12:00:00 AM
2020010702-04,227 LA CB 8m,1/7/2020,DOC,DOC,933,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,bcooney,3/31/2022 12:00:00 AM
2020010702-04,227 LA CB 8m,1/7/2020,NH3,NH3-N,1332,µg/L,,,,,AutoAnalyzer 3,6.7,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-04,227 LA CB 8m,1/7/2020,NO2,NO2-N,2,µg/L,,,,,AutoAnalyzer 3,0.48,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-04,227 LA CB 8m,1/7/2020,NO3,NO3-N,0.1,µg/L,,,,,AutoAnalyzer 3,4.09,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-04,227 LA CB 8m,1/7/2020,Part C/N,Part C,1814,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020010702-04,227 LA CB 8m,1/7/2020,Part C/N,Part N,306,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020010702-04,227 LA CB 8m,1/7/2020,Part Fe,Part Fe,,µg/L,,,,,PerkinElmer AAnalyst 400 AAS,19.4,ELA-PartFe,,
2020010702-04,227 LA CB 8m,1/7/2020,Part P,Part P,65,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.2,ELA-PartP,jthoroski,8/24/2022 12:00:00 AM
2020010702-04,227 LA CB 8m,1/7/2020,pH,pH,5.991,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,esmith,1/7/2020 12:00:00 AM
2020010702-04,227 LA CB 8m,1/7/2020,SRSi,SRSi,2.62,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,bcooney,5/22/2020 12:00:00 AM
2020010702-04,227 LA CB 8m,1/7/2020,TDN,TDN,1960,µg/L,,,,,AutoAnalyzer 3,10.9,ELA-TDN,shavens,1/13/2020 12:00:00 AM
2020010702-04,227 LA CB 8m,1/7/2020,TDP,TDP,13.6,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,1.85,ELA-TDP,esmith,1/9/2020 12:00:00 AM
2020010702-05,227 LA CB 10m,1/7/2020,Alk,Alk,367,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020010702-05,227 LA CB 10m,1/7/2020,Anions,Cl,0.28,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020010702-05,227 LA CB 10m,1/7/2020,Anions,SO4,0.28,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2020010702-05,227 LA CB 10m,1/7/2020,Archive,Archive,,,,,,,,,ELA-Archive,,
2020010702-05,227 LA CB 10m,1/7/2020,Cations,Ca,2.66,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-05,227 LA CB 10m,1/7/2020,Cations,Fe,13.4,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020010702-05,227 LA CB 10m,1/7/2020,Cations,K,0.46,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-05,227 LA CB 10m,1/7/2020,Cations,Mg,0.59,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020010702-05,227 LA CB 10m,1/7/2020,Cations,Mn,1,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020010702-05,227 LA CB 10m,1/7/2020,Cations,Na,0.78,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020010702-05,227 LA CB 10m,1/7/2020,Chla,Chla,7.7,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,10/28/2020 12:00:00 AM
2020010702-05,227 LA CB 10m,1/7/2020,DIC,DIC,1326,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,10.2,ELA-DIC,esmith,1/9/2020 12:00:00 AM
2020010702-05,227 LA CB 10m,1/7/2020,DOC,DOC,1600,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,bcooney,3/31/2022 12:00:00 AM
2020010702-05,227 LA CB 10m,1/7/2020,NH3,NH3-N,2968,µg/L,,,,,AutoAnalyzer 3,6.7,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-05,227 LA CB 10m,1/7/2020,NO2,NO2-N,3.5,µg/L,,,,,AutoAnalyzer 3,0.48,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-05,227 LA CB 10m,1/7/2020,NO3,NO3-N,0,µg/L,,,,,AutoAnalyzer 3,4.09,ELA-NOxNH3,shavens,1/9/2020 12:00:00 AM
2020010702-05,227 LA CB 10m,1/7/2020,Part C/N,Part C,5248,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020010702-05,227 LA CB 10m,1/7/2020,Part C/N,Part N,854,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020010702-05,227 LA CB 10m,1/7/2020,Part Fe,Part Fe,,µg/L,,,,,PerkinElmer AAnalyst 400 AAS,19.4,ELA-PartFe,,
2020010702-05,227 LA CB 10m,1/7/2020,Part P,Part P,136,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.2,ELA-PartP,jthoroski,8/24/2022 12:00:00 AM
2020010702-05,227 LA CB 10m,1/7/2020,pH,pH,6.309,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,esmith,1/7/2020 12:00:00 AM
2020010702-05,227 LA CB 10m,1/7/2020,SRSi,SRSi,2.707,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,bcooney,5/22/2020 12:00:00 AM
2020010702-05,227 LA CB 10m,1/7/2020,TDN,TDN,3714,µg/L,,,,,AutoAnalyzer 3,10.9,ELA-TDN,shavens,1/13/2020 12:00:00 AM
2020010702-05,227 LA CB 10m,1/7/2020,TDP,TDP,27.7,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,1.85,ELA-TDP,esmith,1/9/2020 12:00:00 AM
2020010702-06,227 LA CB 6m,1/7/2020,Alk,Alk,65,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020010702-06,227 LA CB 6m,1/7/2020,Anions,Cl,0.21,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020010702-06,227 LA CB 6m,1/7/2020,Anions,SO4,0.21,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
